id;component;action;target;objectid;edulevel;contextid;contextlevel;contextinstanceid;userid;courseid;anonymous;timecreated
132126;assignsubmission_file;created;submission;80790;2;81980;70;51014;15313;52;0;1427032037
132131;assignsubmission_file;created;submission;80791;2;81089;70;50123;15313;52;0;1427032122
132168;assignsubmission_file;created;submission;80792;2;82052;70;51086;16132;52;0;1427032807
132203;assignsubmission_file;created;submission;80793;2;81813;70;50847;15612;604;0;1427033018
132215;assignsubmission_file;created;submission;80794;2;82052;70;51086;14665;52;0;1427033207
132221;assignsubmission_file;created;submission;80795;2;82052;70;51086;16122;52;0;1427033277
132284;assignsubmission_file;created;submission;80796;2;82052;70;51086;14908;52;0;1427034890
132346;assignsubmission_file;created;submission;80797;2;82052;70;51086;15167;52;0;1427037403
132383;mod_forum;created;discussion;7554;2;75901;70;46153;11669;476;0;1427038310
132550;assignsubmission_file;created;submission;80806;2;82052;70;51086;15209;52;0;1427043911
132581;assignsubmission_file;created;submission;80809;2;82052;70;51086;16232;52;0;1427045012
132594;assignsubmission_file;created;submission;80811;2;82460;70;51494;16112;675;0;1427045350
132726;assignsubmission_file;created;submission;80816;2;82052;70;51086;14129;52;0;1427049569
132775;assignsubmission_file;created;submission;80821;2;82052;70;51086;16125;52;0;1427050780
132845;assignsubmission_file;created;submission;80826;2;82052;70;51086;14580;52;0;1427051902
132906;assignsubmission_file;created;submission;80827;2;82052;70;51086;16220;52;0;1427052987
133022;mod_quiz;abandoned;attempt;104498;2;63128;70;39380;2;604;0;1427056202
133114;assignsubmission_file;created;submission;80830;2;82052;70;51086;16126;52;0;1427058230
133148;assignsubmission_file;created;submission;80833;2;82052;70;51086;15776;52;0;1427059828
133152;assignsubmission_comments;created;comment;2826;2;82052;70;51086;15776;52;0;1427059996
133672;assignsubmission_file;created;submission;80876;2;82442;70;51476;15212;52;0;1427101734
134150;assignsubmission_file;created;submission;80878;2;81141;70;50175;15996;52;0;1427106508
134175;assignsubmission_file;created;submission;80879;2;82052;70;51086;14913;52;0;1427107794
134208;assignsubmission_file;created;submission;80880;2;81141;70;50175;15557;52;0;1427108453
134210;assignsubmission_file;created;submission;80881;2;81141;70;50175;15077;52;0;1427108455
134213;assignsubmission_file;created;submission;80882;2;81141;70;50175;16127;52;0;1427108492
134215;assignsubmission_file;created;submission;80883;2;81141;70;50175;15209;52;0;1427108548
134217;assignsubmission_file;created;submission;80884;2;81141;70;50175;16224;52;0;1427108583
134224;assignsubmission_file;created;submission;80885;2;81141;70;50175;14532;52;0;1427108709
134227;assignsubmission_file;created;submission;80886;2;81141;70;50175;14643;52;0;1427108759
134233;assignsubmission_file;created;submission;80887;2;81141;70;50175;14129;52;0;1427108797
134237;assignsubmission_file;created;submission;80888;2;81141;70;50175;15188;52;0;1427108827
134239;assignsubmission_file;created;submission;80889;2;81141;70;50175;14580;52;0;1427108831
134246;assignsubmission_file;created;submission;80890;2;81141;70;50175;16126;52;0;1427108880
134248;assignsubmission_file;created;submission;80891;2;81141;70;50175;15515;52;0;1427108888
134252;assignsubmission_file;created;submission;80892;2;81141;70;50175;14759;52;0;1427108895
134258;assignsubmission_file;created;submission;80893;2;81141;70;50175;14853;52;0;1427108927
134262;assignsubmission_file;created;submission;80894;2;81141;70;50175;14761;52;0;1427108963
134264;assignsubmission_file;created;submission;80895;2;81141;70;50175;16117;52;0;1427108968
134276;assignsubmission_file;created;submission;80896;2;81141;70;50175;14843;52;0;1427109133
134292;assignsubmission_file;created;submission;80897;2;81141;70;50175;16220;52;0;1427109264
134342;assignsubmission_file;created;submission;80898;2;82052;70;51086;16135;52;0;1427110869
134648;mod_forum;created;discussion;7555;2;75901;70;46153;11647;476;0;1427115062
134691;assignsubmission_file;created;submission;80901;2;81141;70;50175;15560;52;0;1427115712
134707;assignsubmission_file;created;submission;80902;2;81141;70;50175;14931;52;0;1427115879
134722;assignsubmission_file;created;submission;80903;2;81141;70;50175;14824;52;0;1427116017
134726;assignsubmission_file;created;submission;80904;2;81141;70;50175;14758;52;0;1427116040
134732;assignsubmission_file;created;submission;80905;2;81141;70;50175;14546;52;0;1427116066
134741;assignsubmission_file;created;submission;80907;2;81141;70;50175;16132;52;0;1427116148
134779;assignsubmission_file;created;submission;80908;2;81141;70;50175;16131;52;0;1427116367
134783;assignsubmission_file;created;submission;80909;2;81141;70;50175;14862;52;0;1427116388
134785;assignsubmission_file;created;submission;80910;2;81141;70;50175;16130;52;0;1427116397
134795;assignsubmission_file;created;submission;80911;2;81141;70;50175;15326;52;0;1427116534
134806;assignsubmission_file;created;submission;80913;2;81141;70;50175;15115;52;0;1427116657
134828;assignsubmission_file;created;submission;80914;2;81141;70;50175;15275;52;0;1427116727
134838;assignsubmission_file;created;submission;80915;2;81141;70;50175;12808;52;0;1427116763
134857;assignsubmission_file;created;submission;80916;2;81141;70;50175;16225;52;0;1427117115
134859;assignsubmission_file;created;submission;80917;2;81141;70;50175;15215;52;0;1427117117
135170;assignsubmission_file;created;submission;80919;2;81141;70;50175;15229;52;0;1427121772
135183;assignsubmission_file;created;submission;80921;2;81141;70;50175;13434;52;0;1427122113
135192;assignsubmission_file;created;submission;80922;2;81141;70;50175;16134;52;0;1427122278
135204;assignsubmission_file;created;submission;80923;2;81141;70;50175;14809;52;0;1427122456
135209;assignsubmission_file;created;submission;80925;2;81141;70;50175;15212;52;0;1427122544
135217;assignsubmission_file;created;submission;80928;2;81141;70;50175;16138;52;0;1427122621
135225;assignsubmission_file;created;submission;80930;2;81141;70;50175;14848;52;0;1427122738
135374;mod_forum;created;subscription;24965;2;34215;70;21295;14820;52;0;1427126530
135375;mod_forum;created;subscription;24966;2;34223;70;21296;14820;52;0;1427126530
135649;assignsubmission_file;created;submission;80957;2;82052;70;51086;16153;52;0;1427131869
135702;assignsubmission_file;created;submission;80960;2;81807;70;50841;15921;604;0;1427133355
135853;assignsubmission_file;created;submission;80964;2;81089;70;50123;15713;52;0;1427135277
136170;assignsubmission_file;created;submission;80981;2;81089;70;50123;15725;52;0;1427142763
136298;assignsubmission_file;created;submission;80987;2;82052;70;51086;15713;52;0;1427145809
136339;assignsubmission_file;created;submission;80990;2;82497;70;51531;16116;675;0;1427146777
136372;assignsubmission_file;created;submission;80992;2;82052;70;51086;12902;52;0;1427148054
136376;assignsubmission_file;created;submission;80993;2;82052;70;51086;15725;52;0;1427148176
137150;assignsubmission_file;created;submission;81016;2;81141;70;50175;16152;52;0;1427188828
137152;assignsubmission_file;created;submission;81017;2;81141;70;50175;16232;52;0;1427188838
137156;assignsubmission_file;created;submission;81018;2;81141;70;50175;16148;52;0;1427188877
137160;assignsubmission_file;created;submission;81019;2;81141;70;50175;16150;52;0;1427188923
137187;assignsubmission_file;created;submission;81020;2;81141;70;50175;15713;52;0;1427189145
137193;assignsubmission_file;created;submission;81021;2;81141;70;50175;16149;52;0;1427189197
137195;assignsubmission_file;created;submission;81022;2;81141;70;50175;16151;52;0;1427189205
137208;assignsubmission_file;created;submission;81024;2;81141;70;50175;15152;52;0;1427189420
137213;assignsubmission_file;created;submission;81025;2;81141;70;50175;16153;52;0;1427189477
137215;assignsubmission_file;created;submission;81026;2;81141;70;50175;14818;52;0;1427189479
137220;assignsubmission_file;created;submission;81027;2;81141;70;50175;15317;52;0;1427189502
137233;assignsubmission_file;created;submission;81028;2;81141;70;50175;16047;52;0;1427189775
137241;assignsubmission_file;created;submission;81029;2;81141;70;50175;14185;52;0;1427189965
137320;assignsubmission_file;created;submission;81031;2;81141;70;50175;15655;52;0;1427191611
137392;assignsubmission_file;created;submission;81032;2;81780;70;50814;15736;604;0;1427193597
138203;assignsubmission_file;created;submission;81094;2;81141;70;50175;16116;52;0;1427209491
138710;assignsubmission_file;created;submission;81099;2;111775;70;70966;14609;1148;0;1427222994
138808;mod_forum;created;discussion;7559;2;75901;70;46153;11624;476;0;1427224857
138831;assignsubmission_file;created;submission;81103;2;111775;70;70966;14612;1148;0;1427225195
138932;assignsubmission_file;created;submission;81106;2;81089;70;50123;15419;52;0;1427228781
139002;assignsubmission_file;created;submission;81108;2;82498;70;51532;16116;675;0;1427230196
139074;assignsubmission_file;created;submission;81110;2;82502;70;51536;16116;675;0;1427234276
139146;mod_forum;created;discussion;7561;2;75901;70;46153;11667;476;0;1427239927
139323;assignsubmission_file;created;submission;81114;2;81141;70;50175;14980;52;0;1427268364
139325;assignsubmission_file;created;submission;81115;2;81141;70;50175;15364;52;0;1427268366
139329;assignsubmission_file;created;submission;81116;2;81141;70;50175;16024;52;0;1427268386
139338;assignsubmission_file;created;submission;81117;2;81141;70;50175;13768;52;0;1427268548
139345;assignsubmission_file;created;submission;81119;2;81141;70;50175;16028;52;0;1427268627
139356;assignsubmission_file;created;submission;81120;2;81141;70;50175;15246;52;0;1427269304
139362;assignsubmission_file;created;submission;81121;2;81141;70;50175;13576;52;0;1427269339
139364;assignsubmission_file;created;submission;81122;2;81141;70;50175;13686;52;0;1427269347
139379;assignsubmission_file;created;submission;81123;2;81141;70;50175;15419;52;0;1427269709
139385;assignsubmission_file;created;submission;81124;2;81141;70;50175;16023;52;0;1427269926
139389;assignsubmission_file;created;submission;81125;2;81141;70;50175;16027;52;0;1427270010
139392;assignsubmission_file;created;submission;81127;2;81141;70;50175;16083;52;0;1427270110
139395;assignsubmission_file;created;submission;81128;2;81141;70;50175;16022;52;0;1427270120
139588;assignsubmission_file;created;submission;81130;2;81141;70;50175;11196;52;0;1427273685
139594;assignsubmission_file;created;submission;81131;2;81141;70;50175;14937;52;0;1427273764
139606;assignsubmission_file;created;submission;81132;2;81141;70;50175;15198;52;0;1427273940
139634;assignsubmission_file;created;submission;81133;2;81141;70;50175;16031;52;0;1427274265
139636;assignsubmission_file;created;submission;81134;2;81141;70;50175;14760;52;0;1427274276
139658;assignsubmission_file;created;submission;81135;2;81141;70;50175;14947;52;0;1427274396
139675;assignsubmission_file;created;submission;81136;2;81141;70;50175;16032;52;0;1427274603
139678;assignsubmission_file;created;submission;81137;2;81141;70;50175;16033;52;0;1427274610
139683;assignsubmission_file;created;submission;81138;2;81141;70;50175;15475;52;0;1427274620
139685;assignsubmission_file;created;submission;81139;2;81141;70;50175;16034;52;0;1427274622
139687;assignsubmission_file;created;submission;81140;2;81141;70;50175;12902;52;0;1427274634
139712;assignsubmission_file;created;submission;81141;2;82134;70;51168;16032;52;0;1427274991
139716;assignsubmission_file;created;submission;81142;2;81141;70;50175;16037;52;0;1427275030
139736;assignsubmission_file;created;submission;81143;2;82134;70;51168;14947;52;0;1427275436
139743;assignsubmission_file;created;submission;81144;2;81141;70;50175;15139;52;0;1427275528
139746;assignsubmission_file;created;submission;81145;2;82134;70;51168;14760;52;0;1427275539
139750;assignsubmission_file;created;submission;81146;2;82134;70;51168;14937;52;0;1427275560
139760;assignsubmission_file;created;submission;81147;2;81141;70;50175;15533;52;0;1427275611
139771;assignsubmission_file;created;submission;81148;2;82134;70;51168;11196;52;0;1427275655
139781;assignsubmission_file;created;submission;81149;2;81141;70;50175;16030;52;0;1427275739
139785;assignsubmission_file;created;submission;81150;2;82134;70;51168;16031;52;0;1427275781
139793;assignsubmission_file;created;submission;81153;2;81141;70;50175;16036;52;0;1427276039
139797;assignsubmission_file;created;submission;81154;2;82134;70;51168;15475;52;0;1427276108
140298;assignsubmission_file;created;submission;81165;2;81141;70;50175;14932;52;0;1427287341
140309;assignsubmission_file;created;submission;81166;2;81141;70;50175;16039;52;0;1427287486
140318;assignsubmission_file;created;submission;81167;2;81141;70;50175;16042;52;0;1427287629
140323;assignsubmission_file;created;submission;81168;2;81141;70;50175;16111;52;0;1427287731
140331;assignsubmission_file;created;submission;81169;2;81141;70;50175;15227;52;0;1427287812
140348;assignsubmission_file;created;submission;81170;2;81141;70;50175;15314;52;0;1427287964
140365;assignsubmission_file;created;submission;81171;2;81141;70;50175;14837;52;0;1427288214
140369;assignsubmission_file;created;submission;81172;2;81141;70;50175;16180;52;0;1427288275
140386;assignsubmission_file;created;submission;81173;2;82134;70;51168;16181;52;0;1427288431
140389;assignsubmission_file;created;submission;81174;2;81141;70;50175;15119;52;0;1427288441
140395;assignsubmission_file;created;submission;81175;2;82134;70;51168;16042;52;0;1427288462
140399;assignsubmission_file;created;submission;81176;2;81141;70;50175;16181;52;0;1427288466
140415;assignsubmission_file;created;submission;81177;2;81141;70;50175;16041;52;0;1427288558
140417;assignsubmission_file;created;submission;81178;2;81141;70;50175;14567;52;0;1427288562
140432;assignsubmission_file;created;submission;81179;2;81141;70;50175;15753;52;0;1427288644
140434;assignsubmission_file;created;submission;81180;2;82134;70;51168;15227;52;0;1427288644
140443;assignsubmission_file;created;submission;81181;2;82134;70;51168;14932;52;0;1427288675
140450;assignsubmission_file;created;submission;81182;2;82134;70;51168;15753;52;0;1427288709
140453;assignsubmission_file;created;submission;81183;2;82134;70;51168;15314;52;0;1427288730
140461;assignsubmission_file;created;submission;81184;2;81141;70;50175;16043;52;0;1427288780
140473;assignsubmission_file;created;submission;81185;2;81141;70;50175;14545;52;0;1427288901
140476;assignsubmission_file;created;submission;81186;2;81141;70;50175;16044;52;0;1427288921
140482;assignsubmission_file;created;submission;81187;2;82052;70;51086;16111;52;0;1427289021
140810;assignsubmission_file;created;submission;81191;2;82497;70;51531;15728;675;0;1427297696
141430;assignsubmission_file;created;submission;81201;2;81780;70;50814;15720;604;0;1427316399
141440;assignsubmission_file;created;submission;81202;2;81807;70;50841;15720;604;0;1427316669
141450;assignsubmission_file;created;submission;81203;2;81813;70;50847;15720;604;0;1427316853
141459;assignsubmission_file;created;submission;81205;2;81817;70;50851;15720;604;0;1427317036
142316;assignsubmission_file;created;submission;81272;2;81817;70;50851;15921;604;0;1427377190
142371;assignsubmission_file;created;submission;81274;2;82496;70;51530;16085;675;0;1427378402
142453;assignsubmission_file;created;submission;81276;2;111775;70;70966;14594;1148;0;1427380816
142475;assignsubmission_file;created;submission;81277;2;81089;70;50123;15212;52;0;1427381388
142538;mod_forum;created;discussion;7565;2;75901;70;46153;11645;476;0;1427384574
142678;assignsubmission_file;created;submission;81279;2;81141;70;50175;16123;52;0;1427392107
142786;assignsubmission_file;created;submission;81283;2;111775;70;70966;14619;1148;0;1427397445
143367;assignsubmission_file;created;submission;81305;2;111775;70;70966;14618;1148;0;1427455087
143374;assignsubmission_file;created;submission;81306;2;114087;70;72458;14615;1148;0;1427455278
143423;assignsubmission_file;created;submission;81307;2;111775;70;70966;14624;1148;0;1427456922
143660;assignsubmission_file;created;submission;81318;2;81141;70;50175;15295;52;0;1427468046
143673;assignsubmission_file;created;submission;81319;2;81141;70;50175;16120;52;0;1427468269
143738;assignsubmission_file;created;submission;81325;2;111775;70;70966;14706;1148;0;1427469980
143789;assignsubmission_file;created;submission;81326;2;111775;70;70966;14616;1148;0;1427471051
143904;assignsubmission_file;created;submission;81337;2;81141;70;50175;16118;52;0;1427476361
143931;assignsubmission_file;created;submission;81339;2;81141;70;50175;16202;52;0;1427478652
144071;assignsubmission_file;created;submission;81347;2;81141;70;50175;16119;52;0;1427483425
144146;assignsubmission_file;created;submission;81353;2;82459;70;51493;16119;675;0;1427489400
144455;assignsubmission_file;created;submission;81371;2;82052;70;51086;16154;52;0;1427535652
144508;assignsubmission_file;created;submission;81373;2;81141;70;50175;15725;52;0;1427537321
144664;assignsubmission_file;created;submission;81388;2;81141;70;50175;16154;52;0;1427542591
144683;assignsubmission_file;created;submission;81389;2;81780;70;50814;15961;604;0;1427543183
144739;assignsubmission_file;created;submission;81391;2;81813;70;50847;15961;604;0;1427544065
144775;assignsubmission_file;created;submission;81392;2;81817;70;50851;15961;604;0;1427545047
144966;assignsubmission_file;created;submission;81423;2;81141;70;50175;15336;52;0;1427554353
145166;assignsubmission_file;created;submission;81439;2;82461;70;51495;16112;675;0;1427562531
145318;assignsubmission_file;created;submission;81440;2;111775;70;70966;12728;1148;0;1427568277
145595;assignsubmission_file;created;submission;81445;2;81141;70;50175;15167;52;0;1427617169
145619;assignsubmission_file;created;submission;81446;2;81141;70;50175;16086;52;0;1427618732
145886;assignsubmission_file;created;submission;81455;2;82505;70;51539;16116;675;0;1427629717
145987;assignsubmission_file;created;submission;81457;2;111775;70;70966;14617;1148;0;1427631568
146012;assignsubmission_file;created;submission;81458;2;81141;70;50175;16095;52;0;1427632288
146041;assignsubmission_file;created;submission;81460;2;81141;70;50175;14665;52;0;1427633209
146067;assignsubmission_file;created;submission;81461;2;81141;70;50175;16122;52;0;1427634610
146142;assignsubmission_file;created;submission;81464;2;111775;70;70966;14675;1148;0;1427637083
146427;mod_forum;created;post;16780;2;75901;70;46153;3338;476;0;1427647393
146501;assignsubmission_file;created;submission;81475;2;111775;70;70966;13046;1148;0;1427649210
146512;assignsubmission_file;created;submission;81476;2;111775;70;70966;14652;1148;0;1427649540
146523;assignsubmission_file;created;submission;81478;2;81141;70;50175;14350;52;0;1427649765
146569;assignsubmission_file;created;submission;81481;2;81141;70;50175;14880;52;0;1427651012
146633;assignsubmission_file;created;submission;81482;2;111775;70;70966;14711;1148;0;1427652097
146695;assignsubmission_file;created;submission;81483;2;111775;70;70966;14620;1148;0;1427652658
146732;assignsubmission_file;created;submission;81485;2;81141;70;50175;16125;52;0;1427652933
146910;assignsubmission_file;created;submission;81493;2;111775;70;70966;14733;1148;0;1427655069
147013;assignsubmission_file;created;submission;81495;2;111775;70;70966;14708;1148;0;1427656722
147038;assignsubmission_file;created;submission;81497;2;111775;70;70966;14731;1148;0;1427657099
147095;assignsubmission_file;created;submission;81498;2;111775;70;70966;14741;1148;0;1427658420
147169;assignsubmission_file;created;submission;81501;2;111775;70;70966;14623;1148;0;1427659737
147178;assignsubmission_file;created;submission;81502;2;81141;70;50175;15776;52;0;1427659801
147193;assignsubmission_file;created;submission;81503;2;111775;70;70966;14739;1148;0;1427659961
147204;assignsubmission_file;created;submission;81505;2;111775;70;70966;14697;1148;0;1427660085
147235;assignsubmission_file;created;submission;81506;2;81141;70;50175;16124;52;0;1427660401
147240;assignsubmission_file;created;submission;81507;2;111775;70;70966;14703;1148;0;1427660490
147245;assignsubmission_file;created;submission;81508;2;111775;70;70966;14621;1148;0;1427660523
147270;assignsubmission_file;created;submission;81509;2;111775;70;70966;14613;1148;0;1427660771
147304;assignsubmission_file;created;submission;81511;2;111775;70;70966;12806;1148;0;1427661138
147349;assignsubmission_file;created;submission;81514;2;111775;70;70966;14754;1148;0;1427662295
147367;assignsubmission_file;created;submission;81515;2;111775;70;70966;14710;1148;0;1427662577
147382;assignsubmission_file;created;submission;81517;2;111775;70;70966;14699;1148;0;1427662677
147393;assignsubmission_comments;created;comment;2835;2;111775;70;70966;14699;1148;0;1427662855
147401;assignsubmission_file;created;submission;81519;2;111775;70;70966;14742;1148;0;1427663227
147405;assignsubmission_file;created;submission;81520;2;82496;70;51530;16086;675;0;1427663286
147427;assignsubmission_file;created;submission;81521;2;81089;70;50123;13434;52;0;1427664284
147478;assignsubmission_file;created;submission;81522;2;81141;70;50175;16121;52;0;1427665927
147484;assignsubmission_file;created;submission;81523;2;111775;70;70966;14743;1148;0;1427666484
147536;assignsubmission_file;created;submission;81526;2;81980;70;51014;13880;52;0;1427671985
147542;assignsubmission_file;created;submission;81527;2;81089;70;50123;13880;52;0;1427672411
147548;assignsubmission_file;created;submission;81528;2;82052;70;51086;13880;52;0;1427672575
147554;assignsubmission_file;created;submission;81529;2;111699;70;70890;14590;1148;0;1427672782
147597;assignsubmission_file;created;submission;81531;2;81141;70;50175;13880;52;0;1427692992
147750;assignsubmission_file;created;submission;81532;2;81141;70;50175;14913;52;0;1427699642
147900;assignsubmission_file;created;submission;81533;2;81141;70;50175;16135;52;0;1427701042
148025;assignsubmission_file;created;submission;81534;2;81141;70;50175;14908;52;0;1427701909
148279;assignsubmission_file;created;submission;81535;2;81980;70;51014;16133;52;0;1427706678
148291;assignsubmission_file;created;submission;81536;2;81089;70;50123;16133;52;0;1427706703
148295;assignsubmission_file;created;submission;81537;2;82052;70;51086;16133;52;0;1427706723
148308;assignsubmission_file;created;submission;81538;2;81141;70;50175;16133;52;0;1427706735
148452;assignsubmission_file;created;submission;81540;2;82053;70;51087;15996;52;0;1427708753
148487;assignsubmission_file;created;submission;81543;2;82053;70;51087;15515;52;0;1427710662
148491;assignsubmission_file;created;submission;81544;2;82053;70;51087;16127;52;0;1427710716
148494;assignsubmission_file;created;submission;81545;2;82053;70;51087;16117;52;0;1427710782
148500;assignsubmission_file;created;submission;81546;2;82053;70;51087;16202;52;0;1427710801
148509;assignsubmission_file;created;submission;81547;2;82053;70;51087;16220;52;0;1427710842
148513;assignsubmission_file;created;submission;81548;2;82053;70;51087;14759;52;0;1427710875
148519;assignsubmission_file;created;submission;81549;2;82053;70;51087;14643;52;0;1427710923
148539;assignsubmission_file;created;submission;81550;2;82053;70;51087;15209;52;0;1427711140
148542;assignsubmission_file;created;submission;81551;2;82053;70;51087;15557;52;0;1427711145
148549;assignsubmission_file;created;submission;81552;2;82053;70;51087;14843;52;0;1427711372
149052;assignsubmission_file;created;submission;81553;2;82053;70;51087;14758;52;0;1427718478
149054;assignsubmission_file;created;submission;81554;2;82053;70;51087;15336;52;0;1427718484
149067;assignsubmission_file;created;submission;81555;2;82053;70;51087;15275;52;0;1427718847
149071;assignsubmission_file;created;submission;81556;2;82053;70;51087;15560;52;0;1427718945
149074;assignsubmission_file;created;submission;81557;2;82053;70;51087;15215;52;0;1427719064
149248;assignsubmission_file;created;submission;81559;2;82053;70;51087;15212;52;0;1427724309
149253;assignsubmission_file;created;submission;81560;2;82053;70;51087;14848;52;0;1427724358
149258;assignsubmission_file;created;submission;81561;2;82053;70;51087;14809;52;0;1427724495
149270;assignsubmission_file;created;submission;81563;2;82053;70;51087;16135;52;0;1427724647
149647;assignsubmission_file;created;submission;81575;2;82053;70;51087;14761;52;0;1427737642
149851;assignsubmission_file;created;submission;81588;2;82498;70;51532;15996;675;0;1427741643
149893;assignsubmission_file;created;submission;81593;2;82460;70;51494;15996;675;0;1427742269
149955;mod_quiz;abandoned;attempt;104835;2;64768;70;40637;2;604;0;1427742901
149985;assignsubmission_file;created;submission;81598;2;82497;70;51531;16086;675;0;1427743431
150499;assignsubmission_file;created;submission;81635;2;81980;70;51014;16147;52;0;1427780832
150508;assignsubmission_file;created;submission;81636;2;82052;70;51086;16147;52;0;1427781190
150511;assignsubmission_file;created;submission;81637;2;81141;70;50175;16147;52;0;1427781374
150853;assignsubmission_file;created;submission;81652;2;82053;70;51087;16232;52;0;1427790413
150863;assignsubmission_file;created;submission;81653;2;82053;70;51087;16154;52;0;1427790785
150870;assignsubmission_file;created;submission;81654;2;82053;70;51087;16151;52;0;1427790910
150889;assignsubmission_file;created;submission;81655;2;82053;70;51087;16148;52;0;1427791423
150896;assignsubmission_file;created;submission;81656;2;82053;70;51087;16149;52;0;1427791666
150900;assignsubmission_file;created;submission;81657;2;82053;70;51087;15725;52;0;1427791792
151116;assignsubmission_file;created;submission;81667;2;82053;70;51087;15655;52;0;1427796547
151398;mod_forum;created;discussion;7567;2;47103;70;28992;3338;476;0;1427805068
151572;assignsubmission_file;created;submission;81709;2;82053;70;51087;14931;52;0;1427808996
151631;assignsubmission_file;created;submission;81711;2;82497;70;51531;14931;675;0;1427810298
151638;assignsubmission_file;created;submission;81713;2;82460;70;51494;14931;675;0;1427810374
151725;assignsubmission_file;created;submission;81716;2;82461;70;51495;14931;675;0;1427811058
151759;assignsubmission_file;created;submission;81719;2;82053;70;51087;14546;52;0;1427811345
151794;assignsubmission_file;created;submission;81720;2;82053;70;51087;16116;52;0;1427812082
152071;assignsubmission_file;created;submission;81723;2;82505;70;51539;14931;675;0;1427816039
152281;assignsubmission_file;created;submission;81730;2;82053;70;51087;15229;52;0;1427822222
152400;mod_forum;created;discussion;7569;2;75901;70;46153;11885;476;0;1427826949
152437;mod_forum;created;discussion;7570;2;75901;70;46153;11639;476;0;1427827949
152526;mod_forum;created;discussion;7571;2;75901;70;46153;11270;476;0;1427832016
152554;assignsubmission_file;created;submission;81750;2;82461;70;51495;16119;675;0;1427833523
152898;assignsubmission_file;created;submission;81760;2;114420;70;72707;16027;52;0;1427871111
152902;assignsubmission_file;created;submission;81761;2;114420;70;72707;14980;52;0;1427871134
152907;assignsubmission_file;created;submission;81762;2;114420;70;72707;16028;52;0;1427871160
152916;assignsubmission_file;created;submission;81763;2;114420;70;72707;16021;52;0;1427871211
152924;assignsubmission_file;created;submission;81764;2;82053;70;51087;13576;52;0;1427871254
152926;assignsubmission_file;created;submission;81765;2;82053;70;51087;13686;52;0;1427871257
152932;assignsubmission_file;created;submission;81766;2;114420;70;72707;15246;52;0;1427871275
152939;assignsubmission_file;created;submission;81767;2;114420;70;72707;15401;52;0;1427871325
152946;assignsubmission_file;created;submission;81768;2;114420;70;72707;16022;52;0;1427871412
152958;assignsubmission_file;created;submission;81769;2;114420;70;72707;15419;52;0;1427871836
153109;assignsubmission_file;created;submission;81772;2;114420;70;72707;16032;52;0;1427876002
153118;assignsubmission_file;created;submission;81773;2;114420;70;72707;11196;52;0;1427876911
153124;assignsubmission_file;created;submission;81774;2;114420;70;72707;14760;52;0;1427877153
153129;assignsubmission_file;created;submission;81775;2;114420;70;72707;15139;52;0;1427877191
153132;assignsubmission_file;created;submission;81776;2;114420;70;72707;16034;52;0;1427877194
153143;assignsubmission_file;created;submission;81777;2;114420;70;72707;14947;52;0;1427877252
153152;assignsubmission_file;created;submission;81778;2;114420;70;72707;16035;52;0;1427877367
153159;assignsubmission_file;created;submission;81779;2;114420;70;72707;16030;52;0;1427877535
153168;assignsubmission_file;created;submission;81780;2;114420;70;72707;15533;52;0;1427877867
153175;assignsubmission_file;created;submission;81781;2;114420;70;72707;16036;52;0;1427877949
153183;assignsubmission_file;created;submission;81782;2;114420;70;72707;15198;52;0;1427878033
153547;assignsubmission_file;created;submission;81787;2;114420;70;72707;14932;52;0;1427889930
153561;assignsubmission_file;created;submission;81788;2;114420;70;72707;15227;52;0;1427890242
153564;assignsubmission_file;created;submission;81789;2;114420;70;72707;15314;52;0;1427890255
153575;assignsubmission_file;created;submission;81790;2;82053;70;51087;16044;52;0;1427890370
153577;assignsubmission_file;created;submission;81791;2;114420;70;72707;16043;52;0;1427890371
153594;assignsubmission_file;created;submission;81792;2;82053;70;51087;16181;52;0;1427890498
153603;assignsubmission_file;created;submission;81793;2;82053;70;51087;16040;52;0;1427890561
153605;assignsubmission_file;created;submission;81794;2;114420;70;72707;16041;52;0;1427890572
153614;assignsubmission_file;created;submission;81795;2;114420;70;72707;15264;52;0;1427890601
153617;assignsubmission_file;created;submission;81796;2;114420;70;72707;16042;52;0;1427890605
153620;assignsubmission_file;created;submission;81797;2;114420;70;72707;15119;52;0;1427890639
153623;assignsubmission_file;created;submission;81798;2;114420;70;72707;16111;52;0;1427890641
153629;assignsubmission_file;created;submission;81800;2;82053;70;51087;16039;52;0;1427890940
154000;assignsubmission_file;created;submission;81821;2;82053;70;51087;15317;52;0;1427909195
154238;assignsubmission_file;created;submission;81825;2;81089;70;50123;16032;52;0;1427916316
154278;assignsubmission_file;created;submission;81826;2;82496;70;51530;15996;675;0;1427917167
154290;assignsubmission_file;created;submission;81827;2;82497;70;51531;15996;675;0;1427917357
154303;assignsubmission_file;created;submission;81828;2;82505;70;51539;15996;675;0;1427917518
154632;assignsubmission_file;created;submission;81831;2;82497;70;51531;16085;675;0;1427957353
154640;assignsubmission_file;created;submission;81832;2;82505;70;51539;16085;675;0;1427957524
154704;assignsubmission_file;created;submission;81833;2;82459;70;51493;16085;675;0;1427962923
154718;assignsubmission_file;created;submission;81834;2;82460;70;51494;16085;675;0;1427963407
154724;assignsubmission_file;created;submission;81835;2;82461;70;51495;16085;675;0;1427963936
